title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,url,categoryName,log_reviews,composite,tier,score_band
Maisonetta,4.5,372.0,141 Lincoln Ave,Bronx,New York,US,https://maisonettanyc.com/,(347) 297-4607,Mexican restaurant,Bar,Brunch restaurant,Event venue,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Maisonetta&query_place_id=ChIJ6ZxdNlX1wokRtDoCPt_Iy4I,Mexican restaurant,5.921578419643816,26.647,Small,4.0–4.5
Hook & Reel Cajun Seafood & Bar,4.6,1091.0,236 E 161st St,Bronx,New York,US,https://hookreel.com/location/concourseplaza/,(718) 293-0388,Seafood restaurant,Bar,Cajun restaurant,Chicken wings restaurant,Cocktail bar,Crab house,Creole restaurant,Family restaurant,Oyster bar restaurant,,,https://www.google.com/maps/search/?api=1&query=Hook%20%26%20Reel%20Cajun%20Seafood%20%26%20Bar&query_place_id=ChIJL87LwBX1wokR9-UsJd4Px68,Seafood restaurant,6.9957661563048505,32.181,Popular,4.5–5.0
La Cueva Fonda,4.5,337.0,961 Leggett Ave,Bronx,New York,US,,(347) 406-5584,Mexican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Cueva%20Fonda&query_place_id=ChIJ0zK5_bD1wokRWzE8uQrJUZU,Mexican restaurant,5.823045895483019,26.204,Small,4.0–4.5
Charlies Bar & Kitchen,4.5,1414.0,112 Lincoln Ave,Bronx,New York,US,http://charliesbarkitchen.com/,(718) 684-2338,New American restaurant,American restaurant,Bar,Cocktail bar,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Charlies%20Bar%20%26%20Kitchen&query_place_id=ChIJrSNA6N31wokR8rOP6iXD4RA,New American restaurant,7.254884810077338,32.647,Popular,4.0–4.5
La Morada,4.6,552.0,308 Willis Ave,Bronx,New York,US,,(718) 292-0235,Oaxacan restaurant,Mexican restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Morada&query_place_id=ChIJFYWVgcT1wokRXb3glY_bbYM,Oaxacan restaurant,6.315358001522335,29.051,Popular,4.5–5.0
Suyo Gastrofusion,4.5,1185.0,1401 Plaza Dr,Bronx,New York,US,https://suyonyc.com/,(718) 537-7896,Fusion restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Suyo%20Gastrofusion&query_place_id=ChIJvRXKoD70wokRgXaViMBas0Q,Fusion restaurant,7.078341579557671,31.853,Popular,4.0–4.5
Blazin Chicken & Gyro,4.8,1272.0,16 E 167th St,Bronx,New York,US,https://www.blazinchickengyro.com/,(347) 431-2773,Halal restaurant,Fried chicken takeaway,Gyro restaurant,Hamburger restaurant,Seafood restaurant,Soul food restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Blazin%20Chicken%20%26%20Gyro&query_place_id=ChIJVQ_b9yD1wokR84knMcsE89A,Halal restaurant,7.149131598557407,34.316,Popular,4.5–5.0
Yoly,4.5,302.0,118 Featherbed Ln,Bronx,New York,US,,(718) 731-5900,Dominican restaurant,Delivery Restaurant,Spanish restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Yoly&query_place_id=ChIJadsmFRb0wokRhy31Zu9LcA4,Dominican restaurant,5.713732805509369,25.712,Small,4.0–4.5
L'Osteria,4.7,378.0,1219 Lexington Ave,New York,New York,US,http://www.losterianyc.com/,(646) 524-6294,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=L'Osteria&query_place_id=ChIJBRyejVJZwokReyLI3g24DLU,Italian restaurant,5.937536205082426,27.906,Small,4.5–5.0
"Citizen of Chelsea - Breakfast Restaurant, Cafe & Deli",4.7,4488.0,401 W 25th St,New York,New York,US,https://www.citizensofbreakfast.com/,(347) 554-7496,Restaurant,Cafe,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Citizen%20of%20Chelsea%20-%20Breakfast%20Restaurant%2C%20Cafe%20%26%20Deli&query_place_id=ChIJK2fErLBZwokRk6aRBp_yqGI,Restaurant,8.409385238781931,39.524,Viral,4.5–5.0
La Pecora Bianca UES,4.8,2610.0,1562 2nd Ave,New York,New York,US,https://www.lapecorabianca.com/,(212) 300-9840,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Pecora%20Bianca%20UES&query_place_id=ChIJ9YlInwlZwokRDb-WWDZkU1s,Italian restaurant,7.8674885686991285,37.764,Viral,4.5–5.0
Bigoi Venezia,4.8,832.0,1415 2nd Ave,New York,New York,US,http://www.bigoivenezia.com/,(917) 262-0680,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bigoi%20Venezia&query_place_id=ChIJgdnYQcBYwokRDEGzKagrEfE,Italian restaurant,6.725033642166843,32.28,Popular,4.5–5.0
Anixi Mediterranean Vegan Restaurant,4.8,2138.0,290 8th Ave,New York,New York,US,http://www.anixinyc.com/,(646) 410-0946,Vegan restaurant,Cocktail bar,Kosher restaurant,Mediterranean restaurant,Restaurant,Vegetarian restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Anixi%20Mediterranean%20Vegan%20Restaurant&query_place_id=ChIJaRynAtpZwokRfbYA0B4VJWs,Vegan restaurant,7.668093709082406,36.807,Viral,4.5–5.0
Chi Restaurant & Bar,4.7,2578.0,492 9th Ave,New York,New York,US,https://chirestaurantnyc.com/,(212) 918-1470,Chinese restaurant,Asian restaurant,Bar,Cocktail bar,,,,,,,,https://www.google.com/maps/search/?api=1&query=Chi%20Restaurant%20%26%20Bar&query_place_id=ChIJYYpwNA5ZwokRYImQw6JRNfI,Chinese restaurant,7.8551570058813445,36.919,Viral,4.5–5.0
Capizzi,4.6,2393.0,547 9th Ave,New York,New York,US,http://capizzinyc.com/,(518) 619-5524,Pizza restaurant,Italian restaurant,Wine bar,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Capizzi&query_place_id=ChIJURgSuVJYwokRyUTyhXB9K4c,Pizza restaurant,7.780720886117918,35.791,Viral,4.5–5.0
Jerk House Caribbean Restaurant,4.8,1588.0,132 E 56th St,New York,New York,US,http://lovesomejerk.com/,(646) 560-2400,Jamaican restaurant,Caribbean restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Jerk%20House%20Caribbean%20Restaurant&query_place_id=ChIJ_zzgX_pZwokRWOykKXmbHB4,Jamaican restaurant,7.370860166536716,35.38,Popular,4.5–5.0
Connolly's,4.4,5159.0,121 W 45th St,New York,New York,US,https://www.connollyspubandrestaurant.com/,(212) 597-5126,Irish restaurant,Bar,Pub,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Connolly's&query_place_id=ChIJAS6GeVVYwokRPfg8xt4nH-I,Irish restaurant,8.548691858475609,37.614,Viral,4.0–4.5
Chazz Palminteri Italian Restaurant,4.7,1993.0,30 W 46th St,New York,New York,US,https://www.chazzpalminterinyc.com/,(212) 355-5540,Italian restaurant,Bar,Caterer,Seafood restaurant,Wine bar,,,,,,,https://www.google.com/maps/search/?api=1&query=Chazz%20Palminteri%20Italian%20Restaurant&query_place_id=ChIJGSQEnuJYwokRTcsuPJjna7A,Italian restaurant,7.597897950521784,35.71,Popular,4.5–5.0
Good Eats Bistro,4.0,42.0,100-15 Ditmars Blvd,East Elmhurst,New York,US,http://goodeatsbistro.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=d22af43a-a6a3-4436-acc1-b590ad4ae6d4,(718) 512-0255,Bistro,Bar,Breakfast restaurant,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Good%20Eats%20Bistro&query_place_id=ChIJ7SM4dAVfwokRKZnawm42k7U,Bistro,3.7612001156935624,15.045,Micro,3.5–4.0
Café Salamanca,4.5,539.0,79-05 Northern Blvd,Jackson Heights,New York,US,http://www.cafesalamanca.com/,(718) 458-2446,Spanish restaurant,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Salamanca&query_place_id=ChIJr0V1RKdfwokRH0EcwkHOHMo,Spanish restaurant,6.29156913955832,28.312,Popular,4.0–4.5
Lime and Salt Restaurant Bar,4.3,303.0,98-102 Queens Blvd,Rego Park,New York,US,http://limeandsaltregopark.com/,(718) 275-1575,Mexican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lime%20and%20Salt%20Restaurant%20Bar&query_place_id=ChIJ6z-3ZPlfwokRwg2ARHxaU5c,Mexican restaurant,5.717027701406222,24.583,Small,4.0–4.5
Cafe Rubio,4.3,1564.0,98-05 Northern Blvd,Corona,New York,US,http://www.caferubiorestaurant.com/,(718) 505-1020,Dominican restaurant,Cafe,Sports bar,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Cafe%20Rubio&query_place_id=ChIJFVlua75fwokR58_T3grQ2AA,Dominican restaurant,7.355641102974253,31.629,Popular,4.0–4.5
Stamatis,4.6,2016.0,29-09 23rd Ave,Astoria,New York,US,https://stamatisrestaurant.net/,(718) 932-8596,Greek restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Stamatis&query_place_id=ChIJl8zvTF1fwokRGKyptukvIhE,Greek restaurant,7.6093665379542115,35.003,Viral,4.5–5.0
The Inkan Restaurant,4.4,928.0,45-02 23rd St,Long Island City,New York,US,http://theinkan.com/,(718) 433-4171,Peruvian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Inkan%20Restaurant&query_place_id=ChIJ5zpm8ChZwokR9z6KUQrjYvE,Peruvian restaurant,6.834108738813838,30.07,Popular,4.0–4.5
IL Carino Restaurant,4.5,284.0,1710 2nd Ave,New York,New York,US,https://www.ilcarinorestaurantnyc.com/,(646) 882-0487,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=IL%20Carino%20Restaurant&query_place_id=ChIJiTxP17pYwokR0Gj0Wrd5cOg,Italian restaurant,5.652489180268651,25.436,Small,4.0–4.5
Phil & Sons on Main Italian restaurant and pizzeria,4.3,569.0,57-29 Main St,Flushing,New York,US,https://philandsonsonmain.com/,(718) 961-0263,Pizza restaurant,Caterer,Italian restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Phil%20%26%20Sons%20on%20Main%20Italian%20restaurant%20and%20pizzeria&query_place_id=ChIJtVkK6G5gwokRV8xjMWzKlu4,Pizza restaurant,6.345636360828596,27.286,Popular,4.0–4.5
Golden Lake Pavilion,3.9,2247.0,60-15 Main St,Kew Gardens Hills,New York,US,https://m.facebook.com/LakePavilion/,(718) 886-6693,Dim sum restaurant,Cantonese restaurant,Chinese restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Golden%20Lake%20Pavilion&query_place_id=ChIJeXfVUG9gwokRC75WD1fPQAM,Dim sum restaurant,7.717796211013582,30.099,Viral,3.5–4.0
Luna's Kitchen & Bar,4.4,165.0,"77-02AA, Roosevelt Ave",Jackson Heights,NY,US,https://www.instagram.com/lunaskitchenandbar?igsh=czJoaXJxa3ZkYmV0,(347) 448-6113,Girl bar,New American restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Luna's%20Kitchen%20%26%20Bar&query_place_id=ChIJ4yQIT2RfwokRC8BJtt0I-O8,Girl bar,5.111987788356544,22.493,Small,4.0–4.5
Ramerino - Italian Prime Restaurant,4.6,626.0,16 E 39th St,New York,New York,US,https://ramerinoprime.com/,(646) 880-7885,Italian restaurant,Fine dining restaurant,Northern Italian restaurant,Southern Italian restaurant,Steak house,Tuscan restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Ramerino%20-%20Italian%20Prime%20Restaurant&query_place_id=ChIJOUC8wABZwokRwDcZR-3lHa4,Italian restaurant,6.440946540632921,29.628,Popular,4.5–5.0
Guantanamera,4.5,3246.0,939 8th Ave,New York,New York,US,https://guantanamerany.com/,(212) 262-5354,Cuban restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Guantanamera&query_place_id=ChIJBeQnDlhYwokRRCKNfQl_zvA,Cuban restaurant,8.085486772102845,36.385,Viral,4.0–4.5
Manna's Restaurant,4.4,1847.0,320 St Nicholas Ave,New York,New York,US,https://www.soulfood.com/,,Soul food restaurant,Buffet restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Manna's%20Restaurant&query_place_id=ChIJbRTL22z2wokRJuAMcoUD3tk,Soul food restaurant,7.521859252201629,33.096,Popular,4.0–4.5
The Victoria Theater Restaurant,4.3,591.0,233 W 125th St,New York,New York,US,http://www.victoriatheaternyc.com/,+1 332-266-8727,Restaurant,Banquet hall,Breakfast restaurant,Cocktail bar,Live music venue,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Victoria%20Theater%20Restaurant&query_place_id=ChIJlzN4B7v3wokRdTYFVfMvz8M,Restaurant,6.3835066348840055,27.449,Popular,4.0–4.5
Il Falco Restaurant,4.3,404.0,21-50 44th Dr,Long Island City,New York,US,http://ilfalcolic.com/,(718) 707-0009,Italian restaurant,Family restaurant,Lunch restaurant,Northern Italian restaurant,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Il%20Falco%20Restaurant&query_place_id=ChIJD1zSWShZwokRfpsO6ECaInU,Italian restaurant,6.003887067106539,25.817,Small,4.0–4.5
Leo’s Restaurant & Sports Bar,4.5,717.0,84-19 Roosevelt Ave,Jackson Heights,New York,US,https://leosrestaurantsportsbar.shop/,(718) 685-2665,Restaurant,Sports bar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Leo%E2%80%99s%20Restaurant%20%26%20Sports%20Bar&query_place_id=ChIJuw7JnJ9fwokRvUCaXeExz14,Restaurant,6.576469569048224,29.594,Popular,4.0–4.5
Raices Colombianas restaurant,4.5,2002.0,86-02 37th Ave,Jackson Heights,New York,US,http://www.raicescolombianasrestaurant.com/,(718) 779-7595,Colombian restaurant,Bar,Bar & grill,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Raices%20Colombianas%20restaurant&query_place_id=ChIJoXYSea9fwokR6gotdgBQ-kQ,Colombian restaurant,7.602401335665818,34.211,Viral,4.0–4.5
Queens College Diner,4.0,82.0,64-36 Kissena Blvd,Kew Gardens Hills,New York,US,,,Restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Queens%20College%20Diner&query_place_id=ChIJdb8RjD9hwokRT6YyBvvPJMQ,Restaurant,4.418840607796598,17.675,Micro,3.5–4.0
Angel,4.7,3792.0,75-18 37th Ave,Jackson Heights,New York,US,https://www.angelindianrestaurant.com/,(347) 848-0098,Indian restaurant,Indian Muslim restaurant,Vegetarian restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Angel&query_place_id=ChIJ1wuWgyxfwokRsawxQvB8hMo,Indian restaurant,8.2409125416889,38.732,Viral,4.5–5.0
El Changarro Restaurant & Bar,4.7,27.0,102-10 37th Ave,Corona,New York,US,https://www.instagram.com/el.changarro.bar/,(347) 617-1957,Ecuadorian restaurant,Bar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Changarro%20Restaurant%20%26%20Bar&query_place_id=ChIJY6nm2cBfwokRcqcv84z96x4,Ecuadorian restaurant,3.332204510175204,15.661,Micro,4.5–5.0
Fidela's Restaurant,4.3,211.0,164-12 69th Ave,Fresh Meadows,New York,US,https://www.fidelasrestaurant.com/,(718) 380-0220,Mexican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Fidela's%20Restaurant&query_place_id=ChIJ0ZgIZN9hwokRUgVF5oCw2S8,Mexican restaurant,5.356586274672012,23.033,Small,4.0–4.5
Bar Restaurant La Ruana Paisa,4.3,1285.0,92-03 37th Ave,Jackson Heights,New York,US,,(718) 507-8191,Colombian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bar%20Restaurant%20La%20Ruana%20Paisa&query_place_id=ChIJM8je8rpfwokRcIUAtgzBwJM,Colombian restaurant,7.1592919047975645,30.785,Popular,4.0–4.5
La Gran Uruguaya Restaurant,4.4,2269.0,85-02 37th Ave,Jackson Heights,New York,US,http://lagranuruguaya.com/,(718) 505-0400,Uruguayan restaurant,Argentinian restaurant,Bakery,Bar,Restaurant,Sports bar,Steak house,,,,,https://www.google.com/maps/search/?api=1&query=La%20Gran%20Uruguaya%20Restaurant&query_place_id=ChIJWXAzMoRfwokRAUXMAZ5QjEE,Uruguayan restaurant,7.727535110475448,34.001,Viral,4.0–4.5
Serafina Madison 38th (Midtown),4.2,620.0,241 Madison Ave,New York,New York,US,https://www.serafinarestaurant.com/,(646) 779-7667,Italian restaurant,Bar,Breakfast restaurant,Brunch restaurant,Pizza restaurant,Restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Serafina%20Madison%2038th%20(Midtown)&query_place_id=ChIJ8TP4iZlZwokRITFJkalDwsc,Italian restaurant,6.431331081933479,27.012,Popular,4.0–4.5
Toledo Restaurant,4.4,187.0,6 E 36th St,New York,New York,US,http://toledonyc.com/,(212) 696-5036,Spanish restaurant,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Toledo%20Restaurant&query_place_id=ChIJJ2Ug4qlZwokRMu3UDWpfm2c,Spanish restaurant,5.236441962829949,23.04,Small,4.0–4.5
Restaurant Yuu,4.6,222.0,55 Nassau Ave #1A,Brooklyn,New York,US,https://www.yuunewyork.com/restaurantyuu/,+1 347-422-0270,French restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Restaurant%20Yuu&query_place_id=ChIJh2cqMDNZwokRqMMqNP9srxI,French restaurant,5.407171771460119,24.873,Small,4.5–5.0
Mateus' Restaurant & Bar,4.4,534.0,222-07 Jamaica Ave,Queens Village,New York,US,,+1 718-464-4522,Portuguese restaurant,Bar,Fine dining restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mateus'%20Restaurant%20%26%20Bar&query_place_id=ChIJE6lQFzNiwokR_SGherneZ3o,Portuguese restaurant,6.282266746896006,27.642,Popular,4.0–4.5
Rice & Beans Restaurant,4.5,652.0,91-09 Springfield Blvd,Queens Village,New York,US,,+1 718-740-0265,Dominican restaurant,Restaurant,Spanish restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Rice%20%26%20Beans%20Restaurant&query_place_id=ChIJKZW-HK9mwokRQyLSJV0W4uU,Dominican restaurant,6.481577129276431,29.167,Popular,4.0–4.5
Fulton Food Court,4.5,94.0,1178 Fulton St,Brooklyn,New York,US,,+1 347-789-5997,Buffet restaurant,American restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Fulton%20Food%20Court&query_place_id=ChIJg7ur9JlbwokRuFTc1_LrOP8,Buffet restaurant,4.553876891600541,20.492,Micro,4.0–4.5
Hot Pot International Restaurant,4.6,25.0,228-13 Merrick Blvd,Queens,New York,US,,+1 718-525-3201,Jamaican restaurant,Hot pot restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Hot%20Pot%20International%20Restaurant&query_place_id=ChIJg7i0VXdlwokRR7T0-Bqf8Oo,Jamaican restaurant,3.258096538021482,14.987,Micro,4.5–5.0
Buen Sabor Latino Restaurant,4.1,89.0,96-07 Metropolitan Ave,Flushing,New York,US,,+1 347-480-5052,Restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Buen%20Sabor%20Latino%20Restaurant&query_place_id=ChIJ3c953BBewokRz-yNVlw8qX8,Restaurant,4.499809670330265,18.449,Micro,4.0–4.5
LE CAP RESTAURANT & LOUNGE,4.1,303.0,229-10 Merrick Blvd,Queens,New York,US,,+1 718-413-2137,Haitian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=LE%20CAP%20RESTAURANT%20%26%20LOUNGE&query_place_id=ChIJZSEPNlJlwokRzykuST36RIw,Haitian restaurant,5.717027701406222,23.44,Small,4.0–4.5
Woorijip,4.5,3017.0,12 W 32nd St,New York,New York,US,http://www.woorijip.com/,(212) 244-1115,Korean restaurant,Asian restaurant,Takeout Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Woorijip&query_place_id=ChIJzfG-8ahZwokR5FLB4KmxBXI,Korean restaurant,8.012349639327795,36.056,Viral,4.0–4.5
Zuma New York,4.3,2051.0,261 Madison Ave,New York,New York,US,https://www.zumarestaurant.com/en/new-york?utm_source=InfoButtonClick&utm_medium=Home&utm_campaign=GoogleBusinessProfile,(212) 544-9862,Japanese restaurant,Asian restaurant,Authentic Japanese restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Zuma%20New%20York&query_place_id=ChIJjxZ92gBZwokRBs-63wLcBp8,Japanese restaurant,7.62657020629066,32.794,Viral,4.0–4.5
Barriles Restaurant and Sports Bar,4.5,2095.0,83-14 37th Ave,Jackson Heights,New York,US,http://barrilesrestaurantsportsbar.com/,(347) 649-1511,Restaurant,Colombian restaurant,Sports bar,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Barriles%20Restaurant%20and%20Sports%20Bar&query_place_id=ChIJhapmSa9fwokRIjQDbIjsj14,Restaurant,7.647786045440933,34.415,Viral,4.0–4.5
Salute Restaurant,4.4,415.0,63-61 108th St,Forest Hills,New York,US,http://www.saluterestaurant.net/,(718) 275-6860,Kosher restaurant,Afghan restaurant,Middle Eastern restaurant,Restaurant,Russian restaurant,Uzbeki restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Salute%20Restaurant&query_place_id=ChIJJzPh-CxewokRgaZMaVN6Bhw,Kosher restaurant,6.030685260261263,26.535,Small,4.0–4.5
Sabor Latino,4.0,2306.0,95-35 40th Rd,Elmhurst,New York,US,https://saborlatinony.com/?utm_source=google,(718) 457-3966,Ecuadorian restaurant,Caterer,Cocktail bar,Colombian restaurant,Family restaurant,Latin American restaurant,Live music bar,Peruvian restaurant,Seafood restaurant,,,https://www.google.com/maps/search/?api=1&query=Sabor%20Latino&query_place_id=ChIJL1DmXbdfwokRdKqH4mCJQco,Ecuadorian restaurant,7.7437032581737535,30.975,Viral,3.5–4.0
Tomo,4.3,630.0,89-14 Queens Blvd,Elmhurst,New York,US,http://www.tomoqueens.com/,(718) 803-9799,Sushi restaurant,Asian restaurant,Japanese restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tomo&query_place_id=ChIJg9tsfk5ewokRESmZ1Ph79Jw,Sushi restaurant,6.447305862541213,27.723,Popular,4.0–4.5
Sweet Basil Thai Restaurant (Queens),4.4,240.0,39-28 61st St,Woodside,New York,US,https://sweetbasilwoodside.square.site/,(718) 205-0080,Thai restaurant,Asian restaurant,Noodle shop,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sweet%20Basil%20Thai%20Restaurant%20(Queens)&query_place_id=ChIJpx6H-xxfwokRBp_qKNAdiFc,Thai restaurant,5.484796933490655,24.133,Small,4.0–4.5
Limena Pisco Restaurant & Bar,4.4,184.0,47-14 Greenpoint Ave,Sunnyside,New York,US,,(347) 527-1816,Peruvian restaurant,Event planner,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Limena%20Pisco%20Restaurant%20%26%20Bar&query_place_id=ChIJ_Z-41J9fwokR7c8jQeo1Qp4,Peruvian restaurant,5.220355825078325,22.97,Small,4.0–4.5
Lhasa Fast Food,4.3,783.0,76-03 37th Ave,Jackson Heights,New York,US,,(347) 952-6934,Tibetan restaurant,Dumpling restaurant,Fast food restaurant,Nepalese restaurant,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Lhasa%20Fast%20Food&query_place_id=ChIJ79sl1gZfwokRxBoCfZ4k8C8,Tibetan restaurant,6.664409020350408,28.657,Popular,4.0–4.5
Little Morocco,4.2,646.0,24-39 Steinway St,Astoria,New York,US,https://www.littlemorocco.getsauce.com/,(718) 440-9193,Mediterranean restaurant,Halal restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Little%20Morocco&query_place_id=ChIJMV_ubmpfwokR3P-iT6Cfn6I,Mediterranean restaurant,6.472346294500901,27.184,Popular,4.0–4.5
El Trio,4.0,355.0,102-01 44th Ave,Corona,New York,US,https://eltriorestaurantny.com/,(718) 396-0555,Mexican restaurant,Bar,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Trio&query_place_id=ChIJR-J6ishfwokRA-eNsKlz2LI,Mexican restaurant,5.87493073085203,23.5,Small,3.5–4.0
